fire_id,date,time_jst,time_server,pattern,direction,entry_price,h1_atr16,h1_atr32,h1_atr_median,h1_atr_ratio,atr_zone,h1_pair,h1_pair_state,h1_pattern,h1_vel3,h1_accel,h1_adx32,h1_adx_zone,h1_di_plus,h1_di_minus,h1_di_spread,h1_ma,h1_ma_dist,h4_atr8,h4_atr46,h4_pair,h4_pair_state,h4_adx46,h4_adx_zone,h4_di_plus,h4_di_minus,h4_di_spread,h4_cross_bars,h4_cross_dir,d1_atr22,d1_atr42,d1_adx22,d1_di_plus,d1_di_minus,d1_di_dir,cross_dir,d1_cross_bars,f1_none_sell,f2_patb_midh_sell,f3_patd_pd_buy,f4_patc_up_none_midh,f5_patb_up_bu_midh,f6_patc_up_pd_midh,f7_tight_sell,f8_patc_none_sell,f9_pata_weakup_sell,pass_all,mfe_12h,mae_12h,mfe_24h,mae_24h,mfe_36h,mae_36h,mfe_48h,mae_48h,mfe_bar_idx_48h,mae_bar_idx_48h,bars_traced
94,2025-06-27,2025-06-27 01:00,2025-06-26 19:00,PatB,SELL,3331.270,9.892,8.727,11.853,0.8345,NORMAL,1.1335,EXPAND,RISING_DECEL,6.19,-28.55,13.56,LOW,21.03,18.15,2.87,3331.725,-0.052,17.339,19.893,0.8716,CONTRACT,8.30,LOW,17.62,19.99,-2.38,9,DOWN,53.904,65.820,13.85,17.30,15.82,UP,PD,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,42.080,5.100,75.260,5.100,82.240,5.100,82.240,5.100,28,1,48
95,2025-06-28,2025-06-28 00:00,2025-06-27 18:00,PatA,SELL,3274.530,11.222,10.215,11.749,0.9552,NORMAL,1.0986,EXPAND,RISING_DECEL,10.95,-4.01,28.14,MID,9.39,25.42,-16.03,3302.383,-2.727,21.050,19.715,1.0677,EXPAND,10.88,LOW,14.79,28.25,-13.46,2,UP,54.980,66.080,13.87,15.79,20.93,DN,PD,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,25.500,11.700,25.500,22.840,25.500,57.780,25.500,83.330,6,43,48
96,2025-07-03,2025-07-03 00:00,2025-07-02 18:00,PatA,BUY,3340.950,8.411,7.648,11.216,0.7499,NORMAL,1.0997,EXPAND,RISING_DECEL,8.63,-5.04,36.03,HIGH,19.37,10.83,8.55,3335.314,0.737,14.736,18.315,0.8046,CONTRACT,13.44,LOW,24.45,18.04,6.41,10,DOWN,51.278,64.043,12.86,19.42,16.77,UP,PD,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,24.720,0.070,24.720,29.480,24.720,29.480,24.720,29.480,6,20,48
97,2025-07-03,2025-07-03 18:00,2025-07-03 12:00,PatD,BUY,3345.620,7.314,7.798,11.049,0.6620,LOW,0.9379,CONTRACT,RISING_ACCEL,6.21,15.31,36.34,HIGH,24.46,16.44,8.02,3346.659,-0.133,19.114,18.055,1.0587,EXPAND,15.30,LOW,27.24,18.79,8.45,0,UP,51.059,62.678,11.77,17.73,17.88,DN,PD,28,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9.740,34.150,9.740,34.150,9.740,39.750,9.740,49.250,1,43,48
98,2025-07-03,2025-07-03 19:00,2025-07-03 13:00,PatD,BUY,3353.080,7.774,7.756,11.049,0.7036,NORMAL,1.0023,NEUTRAL,EXPANDING,11.96,17.53,35.32,HIGH,22.98,15.44,7.53,3347.048,0.778,19.114,18.055,1.0587,EXPAND,15.30,LOW,27.24,18.79,8.45,0,UP,51.059,62.678,11.77,17.73,17.88,DN,PD,28,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.600,41.610,0.600,41.610,0.600,47.900,0.600,56.710,1,42,48
99,2025-07-03,2025-07-03 20:00,2025-07-03 14:00,PatD,BUY,3345.950,8.031,7.791,11.048,0.7269,NORMAL,1.0307,NEUTRAL,EXPANDING,13.93,15.63,34.18,HIGH,21.58,15.50,6.08,3346.982,-0.132,19.114,18.055,1.0587,EXPAND,15.30,LOW,27.24,18.79,8.45,0,UP,51.059,62.678,11.77,17.73,17.88,DN,PD,28,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6.280,34.480,6.280,34.480,6.280,40.770,6.280,49.580,1,41,48
100,2025-07-03,2025-07-03 21:00,2025-07-03 15:00,PatD,BUY,3324.400,10.269,8.837,11.044,0.9298,NORMAL,1.1620,EXPAND,EXPANDING,40.39,34.18,32.26,HIGH,20.28,19.25,1.03,3345.613,-2.400,19.114,18.055,1.0587,EXPAND,15.30,LOW,27.24,18.79,8.45,0,UP,51.059,62.678,11.77,17.73,17.88,DN,PD,28,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.980,2.330,20.620,2.330,20.620,19.220,20.620,28.030,17,40,48
101,2025-07-03,2025-07-03 22:00,2025-07-03 16:00,PatD,BUY,3332.020,11.009,9.268,11.041,0.9972,NORMAL,1.1879,EXPAND,EXPANDING,41.61,29.65,30.46,HIGH,19.05,18.08,0.97,3344.789,-1.378,19.122,17.613,1.0857,EXPAND,15.43,LOW,26.08,17.99,8.09,1,UP,51.059,62.678,11.77,17.73,17.88,DN,PD,28,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.700,9.080,13.000,9.080,13.000,31.430,13.000,35.650,16,39,48
102,2025-07-03,2025-07-03 23:00,2025-07-03 17:00,PatC,BUY,3324.570,11.192,9.390,11.041,1.0137,NORMAL,1.1919,EXPAND,EXPANDING,39.36,25.44,28.78,MID,17.89,16.98,0.91,3343.564,-2.023,19.122,17.613,1.0857,EXPAND,15.43,LOW,26.08,17.99,8.09,1,UP,51.059,62.678,11.77,17.73,17.88,DN,PD,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,14.240,1.630,20.450,1.630,20.450,23.980,20.450,28.200,15,38,48
103,2025-07-03,2025-07-03 23:00,2025-07-03 17:00,PatD,BUY,3324.570,11.192,9.390,11.041,1.0137,NORMAL,1.1919,EXPAND,EXPANDING,39.36,25.44,28.78,MID,17.89,16.98,0.91,3343.564,-2.023,19.122,17.613,1.0857,EXPAND,15.43,LOW,26.08,17.99,8.09,1,UP,51.059,62.678,11.77,17.73,17.88,DN,PD,28,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.240,1.630,20.450,1.630,20.450,23.980,20.450,28.200,15,38,48
104,2025-07-04,2025-07-04 00:00,2025-07-03 18:00,PatD,BUY,3327.950,10.881,9.357,11.038,0.9858,NORMAL,1.1629,EXPAND,RISING_DECEL,5.96,-34.43,27.13,MID,16.81,16.30,0.51,3342.617,-1.568,19.122,17.613,1.0857,EXPAND,15.43,LOW,26.08,17.99,8.09,1,UP,51.059,62.678,11.77,17.73,17.88,DN,PD,28,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.250,4.530,17.070,4.530,17.070,27.360,17.840,31.580,48,37,48
105,2025-07-07,2025-07-07 13:00,2025-07-07 07:00,PatB,BUY,3307.800,7.615,6.742,10.819,0.7039,NORMAL,1.1295,EXPAND,RISING_DECEL,8.87,-6.44,15.62,LOW,12.84,22.71,-9.87,3329.896,-3.277,13.140,16.925,0.7764,CONTRACT,15.58,LOW,21.75,20.20,1.55,4,DOWN,49.377,59.438,11.15,14.78,19.99,DN,PD,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,20.190,11.430,37.990,11.430,37.990,20.720,37.990,22.920,17,45,48
106,2025-07-07,2025-07-07 14:00,2025-07-07 08:00,PatB,BUY,3313.090,7.914,6.730,10.815,0.7317,NORMAL,1.1759,EXPAND,RISING_DECEL,5.67,-14.12,15.90,LOW,14.17,21.34,-7.17,3328.877,-2.346,13.772,16.994,0.8104,CONTRACT,14.93,LOW,20.82,20.68,0.14,5,DOWN,49.377,59.438,11.15,14.78,19.99,DN,PD,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,22.680,16.720,32.700,16.720,32.700,26.010,32.700,28.210,16,44,48
107,2025-07-07,2025-07-07 16:00,2025-07-07 10:00,PatB,BUY,3302.090,8.089,6.872,10.781,0.7503,NORMAL,1.1772,EXPAND,RISING_DECEL,6.23,-2.64,16.88,LOW,12.58,22.52,-9.93,3326.165,-3.504,13.772,16.994,0.8104,CONTRACT,14.93,LOW,20.82,20.68,0.14,5,DOWN,49.377,59.438,11.15,14.78,19.99,DN,PD,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,38.210,5.720,43.700,5.720,43.700,15.010,43.700,19.480,14,47,48
108,2025-07-07,2025-07-07 23:00,2025-07-07 17:00,PatB,BUY,3317.880,10.153,8.109,10.752,0.9443,NORMAL,1.2520,EXPAND,RISING_DECEL,8.42,-0.51,19.66,LOW,15.83,17.75,-1.92,3320.421,-0.313,15.452,17.072,0.9051,CONTRACT,13.99,LOW,22.08,20.02,2.06,7,DOWN,49.377,59.438,11.15,14.78,19.99,DN,PD,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,27.910,1.830,27.910,30.800,27.910,33.000,27.910,35.270,7,40,48
109,2025-07-10,2025-07-10 01:00,2025-07-09 19:00,PatB,SELL,3311.750,9.389,8.847,10.457,0.8979,NORMAL,1.0614,EXPAND,RISING_DECEL,6.08,-13.18,15.69,LOW,19.02,17.71,1.31,3304.164,0.858,18.266,16.542,1.1042,EXPAND,11.53,LOW,19.78,20.62,-0.84,3,UP,48.451,57.121,12.63,12.32,19.06,DN,NONE,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3.990,14.490,3.990,18.450,3.990,32.030,3.990,56.860,2,45,48
110,2025-07-12,2025-07-12 01:00,2025-07-11 19:00,PatA,BUY,3353.600,9.101,8.429,10.251,0.8878,NORMAL,1.0797,EXPAND,RISING_DECEL,8.45,-7.35,39.80,HIGH,25.32,8.88,16.44,3335.540,2.143,15.473,15.558,0.9945,NEUTRAL,13.18,LOW,26.44,14.07,12.37,10,DOWN,47.296,55.413,12.15,22.67,15.89,UP,NONE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,20.320,4.410,21.270,12.680,21.270,12.680,21.270,33.460,14,46,48
111,2025-07-14,2025-07-14 21:00,2025-07-14 15:00,PatD,BUY,3349.960,8.802,8.827,10.131,0.8688,NORMAL,0.9971,NEUTRAL,EXPANDING,13.82,21.37,32.17,HIGH,24.50,19.84,4.66,3354.390,-0.502,18.428,15.940,1.1561,EXPAND,16.65,LOW,25.06,13.79,11.27,2,UP,46.096,53.368,12.93,22.30,14.51,UP,NONE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8.970,9.040,16.310,15.680,16.310,29.820,16.310,30.450,21,48,48
112,2025-07-14,2025-07-14 22:00,2025-07-14 16:00,PatD,BUY,3355.190,9.221,9.017,10.124,0.9107,NORMAL,1.0226,NEUTRAL,EXPANDING,19.14,22.98,30.68,HIGH,23.01,19.78,3.23,3354.439,0.083,19.086,16.055,1.1888,EXPAND,16.89,LOW,23.99,15.19,8.81,3,UP,46.096,53.368,12.93,22.30,14.51,UP,NONE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1.060,14.270,11.080,20.910,11.080,35.050,22.290,35.680,48,47,48
113,2025-07-14,2025-07-14 23:00,2025-07-14 17:00,PatD,BUY,3342.990,9.197,9.192,10.114,0.9093,NORMAL,1.0006,NEUTRAL,EXPANDING,15.14,12.27,28.91,MID,21.62,21.02,0.60,3353.745,-1.170,19.086,16.055,1.1888,EXPAND,16.89,LOW,23.99,15.19,8.81,3,UP,46.096,53.368,12.93,22.30,14.51,UP,NONE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15.210,1.830,23.280,17.680,23.280,22.850,34.490,23.480,47,46,48
114,2025-07-15,2025-07-15 00:00,2025-07-14 18:00,PatD,BUY,3345.010,9.171,9.052,10.109,0.9072,NORMAL,1.0132,NEUTRAL,RISING_DECEL,4.20,-9.62,27.24,MID,20.31,19.75,0.56,3353.215,-0.906,19.086,16.055,1.1888,EXPAND,16.89,LOW,23.99,15.19,8.81,3,UP,46.096,53.368,12.93,22.30,14.51,UP,NONE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,16.230,3.850,21.260,24.870,21.260,24.870,32.470,25.500,46,45,48
115,2025-07-16,2025-07-16 02:00,2025-07-15 20:00,PatB,BUY,3328.050,9.164,8.132,9.968,0.9193,NORMAL,1.1269,EXPAND,RISING_DECEL,24.03,-3.72,19.91,LOW,17.54,23.43,-5.89,3349.210,-2.602,15.104,15.575,0.9698,NEUTRAL,18.47,LOW,22.25,16.52,5.73,0,DOWN,45.147,52.136,12.55,20.36,17.16,UP,NONE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,13.900,4.370,49.430,8.540,49.430,8.540,49.430,18.410,21,41,48
116,2025-07-16,2025-07-16 23:00,2025-07-16 17:00,PatE,BUY,3337.990,7.611,8.357,9.852,0.7726,NORMAL,0.9107,CONTRACT,EXPANDING,40.40,45.77,13.04,LOW,17.91,19.14,-1.23,3338.706,-0.086,19.921,16.332,1.2198,EXPAND,18.98,LOW,24.63,14.88,9.75,0,UP,44.616,52.417,12.57,20.28,15.67,UP,NONE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,39.490,2.030,39.490,28.350,39.490,28.350,39.490,28.350,1,21,48
117,2025-07-17,2025-07-17 03:00,2025-07-16 21:00,PatA,BUY,3350.240,10.887,9.761,9.852,1.1051,NORMAL,1.1154,EXPAND,RISING_DECEL,10.36,-61.14,12.80,LOW,19.73,14.90,4.82,3341.104,0.936,18.854,16.091,1.1717,EXPAND,19.22,LOW,23.58,14.24,9.34,1,UP,44.616,52.417,12.57,20.28,15.67,UP,NONE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1.820,25.140,1.820,40.600,1.820,40.600,10.900,40.600,40,17,48
118,2025-07-18,2025-07-18 01:00,2025-07-17 19:00,PatB,BUY,3338.680,8.801,9.759,9.808,0.8973,NORMAL,0.9018,CONTRACT,RISING_DECEL,8.39,-9.53,18.88,LOW,16.41,18.63,-2.22,3335.265,0.350,21.432,16.303,1.3146,EXPAND,16.86,LOW,20.08,20.01,0.07,6,UP,44.860,51.258,12.02,18.51,16.33,UP,NONE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5.490,5.430,22.460,6.940,32.000,6.940,62.680,6.940,44,13,48
119,2025-07-22,2025-07-22 22:00,2025-07-22 16:00,PatD,BUY,3412.290,6.934,6.996,9.396,0.7379,NORMAL,0.9911,NEUTRAL,EXPANDING,29.97,32.70,22.71,MID,28.35,12.29,16.06,3385.617,3.813,16.798,15.566,1.0791,EXPAND,17.44,LOW,29.59,15.27,14.32,0,UP,46.002,50.132,15.59,27.41,12.43,UP,NONE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,26.520,7.330,26.520,7.330,26.520,37.730,26.520,60.980,10,46,48
120,2025-07-22,2025-07-22 23:00,2025-07-22 17:00,PatD,BUY,3426.240,8.078,7.332,9.389,0.8603,NORMAL,1.1018,EXPAND,EXPANDING,47.39,45.75,23.92,MID,28.67,11.55,17.12,3388.079,5.205,16.798,15.566,1.0791,EXPAND,17.44,LOW,29.59,15.27,14.32,0,UP,46.002,50.132,15.59,27.41,12.43,UP,NONE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,12.570,7.090,12.570,28.280,12.570,51.680,12.570,74.930,9,45,48
121,2025-07-23,2025-07-23 00:00,2025-07-22 18:00,PatD,BUY,3426.420,7.926,7.380,9.384,0.8446,NORMAL,1.0740,EXPAND,EXPANDING,26.98,12.30,25.26,MID,29.41,10.85,18.56,3390.403,4.881,16.798,15.566,1.0791,EXPAND,17.44,LOW,29.59,15.27,14.32,0,UP,46.002,50.132,15.59,27.41,12.43,UP,NONE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,12.390,7.270,12.390,45.030,12.390,52.030,12.390,75.110,8,44,48
122,2025-07-23,2025-07-23 01:00,2025-07-22 19:00,PatA,BUY,3432.110,7.895,7.380,9.380,0.8417,NORMAL,1.0698,EXPAND,RISING_DECEL,13.86,-16.10,26.69,MID,29.68,10.19,19.49,3392.931,5.309,16.798,15.566,1.0791,EXPAND,17.44,LOW,29.59,15.27,14.32,0,UP,46.002,50.132,15.59,27.41,12.43,UP,NONE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,6.700,15.830,6.700,50.720,6.700,62.210,6.700,80.800,7,43,48
123,2025-07-23,2025-07-23 01:00,2025-07-22 19:00,PatD,BUY,3432.110,7.895,7.380,9.380,0.8417,NORMAL,1.0698,EXPAND,RISING_DECEL,13.86,-16.10,26.69,MID,29.68,10.19,19.49,3392.931,5.309,16.798,15.566,1.0791,EXPAND,17.44,LOW,29.59,15.27,14.32,0,UP,46.002,50.132,15.59,27.41,12.43,UP,NONE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,6.700,15.830,6.700,50.720,6.700,62.210,6.700,80.800,7,43,48
124,2025-07-23,2025-07-23 22:00,2025-07-23 16:00,PatD,BUY,3413.330,8.096,7.740,9.271,0.8733,NORMAL,1.0459,NEUTRAL,EXPANDING,21.03,17.74,25.44,MID,20.10,20.46,-0.37,3415.316,-0.257,18.532,15.604,1.1877,EXPAND,19.53,LOW,25.84,19.08,6.76,0,UP,46.290,50.689,17.62,25.86,11.35,UP,NONE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,6.460,32.760,6.460,62.020,6.460,62.020,6.460,88.420,1,48,48
125,2025-07-23,2025-07-23 23:00,2025-07-23 17:00,PatD,BUY,3413.510,8.331,7.802,9.271,0.8987,NORMAL,1.0678,EXPAND,EXPANDING,17.76,9.80,23.95,MID,18.88,19.22,-0.34,3415.207,-0.217,18.532,15.604,1.1877,EXPAND,19.53,LOW,25.84,19.08,6.76,0,UP,46.290,50.689,17.62,25.86,11.35,UP,NONE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2.260,38.950,2.260,62.200,2.260,62.200,2.260,88.600,1,47,48
126,2025-07-24,2025-07-24 00:00,2025-07-23 18:00,PatD,BUY,3397.960,9.011,8.246,9.265,0.9726,NORMAL,1.0929,EXPAND,EXPANDING,20.55,5.25,23.20,MID,17.74,22.36,-4.62,3414.161,-1.965,18.532,15.604,1.1877,EXPAND,19.53,LOW,25.84,19.08,6.76,0,UP,46.290,50.689,17.62,25.86,11.35,UP,NONE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.080,23.400,0.080,46.650,0.080,46.650,0.080,73.050,1,46,48
127,2025-07-24,2025-07-24 01:00,2025-07-23 19:00,PatB,BUY,3387.330,9.312,8.633,9.271,1.0045,NORMAL,1.0787,EXPAND,RISING_DECEL,15.03,-6.00,23.23,MID,16.66,27.04,-10.38,3412.535,-2.920,18.532,15.604,1.1877,EXPAND,19.53,LOW,25.84,19.08,6.76,0,UP,46.290,50.689,17.62,25.86,11.35,UP,NONE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8.520,12.940,8.520,36.020,8.520,36.020,8.520,62.420,2,45,48
128,2025-07-24,2025-07-24 01:00,2025-07-23 19:00,PatD,BUY,3387.330,9.312,8.633,9.271,1.0045,NORMAL,1.0787,EXPAND,RISING_DECEL,15.03,-6.00,23.23,MID,16.66,27.04,-10.38,3412.535,-2.920,18.532,15.604,1.1877,EXPAND,19.53,LOW,25.84,19.08,6.76,0,UP,46.290,50.689,17.62,25.86,11.35,UP,NONE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8.520,12.940,8.520,36.020,8.520,36.020,8.520,62.420,2,45,48
129,2025-07-24,2025-07-24 02:00,2025-07-23 20:00,PatB,BUY,3393.130,9.279,8.797,9.279,1.0000,NORMAL,1.0549,EXPAND,RISING_DECEL,11.38,-6.38,23.26,MID,15.65,25.40,-9.75,3411.359,-2.072,16.911,15.469,1.0933,EXPAND,19.34,LOW,24.74,18.27,6.48,1,UP,46.290,50.689,17.62,25.86,11.35,UP,NONE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2.720,23.230,2.720,41.820,2.720,41.820,2.720,68.220,1,44,48
130,2025-07-24,2025-07-24 02:00,2025-07-23 20:00,PatD,BUY,3393.130,9.279,8.797,9.279,1.0000,NORMAL,1.0549,EXPAND,RISING_DECEL,11.38,-6.38,23.26,MID,15.65,25.40,-9.75,3411.359,-2.072,16.911,15.469,1.0933,EXPAND,19.34,LOW,24.74,18.27,6.48,1,UP,46.290,50.689,17.62,25.86,11.35,UP,NONE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2.720,23.230,2.720,41.820,2.720,41.820,2.720,68.220,1,44,48
131,2025-07-28,2025-07-28 22:00,2025-07-28 16:00,PatC,SELL,3302.180,9.464,8.336,9.039,1.0471,NORMAL,1.1354,EXPAND,EXPANDING,31.10,36.92,32.35,HIGH,11.58,26.44,-14.86,3340.109,-4.550,17.349,15.088,1.1498,EXPAND,18.48,LOW,14.65,28.52,-13.87,2,UP,46.012,49.143,15.63,19.68,22.79,DN,NONE,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.470,18.620,0.470,27.630,0.470,31.890,13.600,31.890,48,25,48
132,2025-07-29,2025-07-29 00:00,2025-07-28 18:00,PatC,SELL,3314.660,9.091,8.701,9.036,1.0060,NORMAL,1.0448,NEUTRAL,EXPANDING,15.74,9.25,32.81,HIGH,11.58,23.33,-11.75,3336.728,-2.536,17.349,15.088,1.1498,EXPAND,18.48,LOW,14.65,28.52,-13.87,2,UP,46.012,49.143,15.63,19.68,22.79,DN,NONE,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,6.740,6.140,6.740,19.410,6.740,19.410,26.080,19.410,46,23,48
133,2025-07-30,2025-07-30 00:00,2025-07-29 18:00,PatC,SELL,3320.540,8.963,8.379,8.897,1.0074,NORMAL,1.0696,EXPAND,EXPANDING,28.15,23.24,25.02,MID,16.57,20.71,-4.14,3323.205,-0.318,16.049,14.982,1.0712,EXPAND,19.87,LOW,15.85,22.31,-6.46,8,UP,43.916,48.545,14.91,17.97,20.81,DN,NONE,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.560,13.060,31.960,13.380,52.560,13.380,52.560,13.380,27,17,48
134,2025-07-31,2025-07-31 03:00,2025-07-30 21:00,PatA,SELL,3280.090,9.274,8.473,8.814,1.0523,NORMAL,1.0946,EXPAND,RISING_DECEL,8.20,-22.18,16.78,LOW,15.41,24.89,-9.48,3316.234,-4.266,18.448,16.035,1.1505,EXPAND,20.09,MID,13.00,25.48,-12.48,1,UP,44.170,47.888,15.30,16.41,24.27,DN,NONE,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12.110,29.530,12.110,34.640,12.110,34.640,12.110,83.260,1,48,48
135,2025-07-31,2025-07-31 04:00,2025-07-30 22:00,PatA,SELL,3269.250,9.959,8.794,8.814,1.1299,NORMAL,1.1324,EXPAND,RISING_DECEL,14.39,-0.99,17.70,LOW,14.48,28.14,-13.66,3313.387,-5.019,18.448,16.035,1.1505,EXPAND,20.09,MID,13.00,25.48,-12.48,1,UP,44.170,47.888,15.30,16.41,24.27,DN,NONE,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.430,45.480,0.430,45.480,0.430,45.480,0.430,99.870,1,48,48
136,2025-08-02,2025-08-02 00:00,2025-08-01 18:00,PatA,BUY,3348.500,11.147,9.748,8.731,1.2768,NORMAL,1.1436,EXPAND,RISING_DECEL,14.32,-29.40,16.09,LOW,23.38,11.30,12.09,3306.833,4.274,19.592,16.861,1.1620,EXPAND,17.93,LOW,19.56,19.16,0.41,1,UP,45.732,48.434,14.59,18.85,20.23,DN,NONE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,20.620,8.040,36.830,8.040,36.830,8.040,41.820,8.040,47,1,48
137,2025-08-06,2025-08-06 02:00,2025-08-05 20:00,PatA,BUY,3380.010,8.689,7.812,8.586,1.0119,NORMAL,1.1122,EXPAND,RISING_DECEL,8.04,-31.29,16.78,LOW,21.79,21.31,0.48,3368.202,1.512,12.728,16.448,0.7738,CONTRACT,15.94,LOW,22.81,17.35,5.46,6,DOWN,45.967,47.210,13.82,21.10,16.87,UP,NONE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5.190,9.390,5.190,21.910,17.230,21.910,20.670,21.910,48,15,48
138,2025-08-07,2025-08-07 01:00,2025-08-06 19:00,PatA,BUY,3376.030,7.331,7.507,8.480,0.8645,NORMAL,0.9766,NEUTRAL,RISING_DECEL,12.53,-4.27,11.06,LOW,18.31,16.08,2.23,3371.843,0.558,13.055,15.852,0.8235,CONTRACT,14.29,LOW,22.71,20.43,2.28,11,DOWN,45.097,46.790,13.59,19.27,15.40,UP,NONE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7.950,10.820,21.210,10.820,32.330,10.820,32.330,10.820,28,7,48
139,2025-08-07,2025-08-07 21:00,2025-08-07 15:00,PatA,BUY,3380.580,9.298,8.188,8.431,1.1029,NORMAL,1.1356,EXPAND,RISING_DECEL,13.58,-1.37,8.16,LOW,21.51,16.18,5.34,3376.254,0.528,14.624,15.769,0.9274,CONTRACT,13.40,LOW,22.97,17.14,5.83,16,DOWN,44.093,46.535,14.23,21.54,14.06,UP,NONE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,27.780,5.370,27.780,5.370,27.780,12.920,27.780,39.160,9,48,48
